,Time Step,Episode,Step in Episode,Shield Loss
3219,644000,5322,55,-4.6500678062438965
3220,644200,5324,111,-4.341628551483154
3221,644400,5326,59,-5.175475120544434
3222,644600,5327,59,-3.7791588306427
3223,644800,5328,83,0.8318606019020081
3224,645000,5329,83,5.402471542358398
3225,645200,5331,123,2.6229124069213867
3226,645400,5332,123,3.122152090072632
3227,645600,5333,125,3.0185444355010986
3228,645800,5335,56,3.271780490875244
3229,646000,5336,56,0.9117718935012817
3230,646200,5338,4,-1.5617564916610718
3231,646400,5339,4,-2.70687198638916
3232,646600,5340,4,-3.14884877204895
3233,646800,5342,131,-2.9275436401367188
3234,647000,5343,131,-2.9673819541931152
3235,647200,5345,10,-3.289426326751709
3236,647400,5349,4,-1.6186668872833252
3237,647600,5351,147,-1.3735589981079102
3238,647800,5354,10,-4.052979946136475
3239,648000,5355,110,-4.134066581726074
3240,648200,5359,16,-5.457427024841309
3241,648400,5360,16,-5.075347900390625
3242,648600,5361,86,-6.4443559646606445
3243,648800,5362,86,-4.793017387390137
3244,649000,5364,4,-4.237420558929443
3245,649200,5365,18,-1.2307829856872559
3246,649400,5368,31,-0.8683987259864807
3247,649600,5369,44,1.0073184967041016e-05
3248,649800,5370,44,19.589412689208984
3249,650000,5371,83,15.19498348236084
3250,650200,5373,14,15.432191848754883
3251,650400,5374,47,13.921443939208984
3252,650600,5376,16,14.365238189697266
3253,650800,5377,167,-1.087784767150879e-06
3254,651000,5379,122,-6.511807441711426e-06
3255,651200,5380,122,1.2934207916259766e-05
3256,651400,5382,27,1.6182661056518555e-05
3257,651600,5383,27,5.811452865600586e-06
3258,651800,5384,27,-3.9637088775634766e-06
3259,652000,5386,20,-2.8704745769500732
3260,652200,5387,116,-2.361396074295044
3261,652400,5389,13,-2.4031832218170166
3262,652600,5390,13,-2.378467559814453
3263,652800,5391,13,-2.3206229209899902
3264,653000,5392,13,4.827976226806641e-06
3265,653200,5393,13,-8.821487426757812e-06
3266,653400,5394,13,1.3709068298339844e-06
3267,653600,5395,93,-6.748874664306641
3268,653800,5396,147,-4.523678779602051
3269,654000,5398,24,0.8822655081748962
3270,654200,5399,24,0.8177869915962219
3271,654400,5400,24,0.2709457278251648
3272,654600,5402,69,5.206979751586914
3273,654800,5403,109,5.646353721618652
3274,655000,5406,79,-0.2975446581840515
3275,655200,5407,79,-0.29372772574424744
3276,655400,5409,56,-0.7495438456535339
3277,655600,5411,17,-4.865342140197754
3278,655800,5412,140,-4.737529277801514
3279,656000,5414,45,-4.940258502960205
3280,656200,5415,194,-4.213344573974609
3281,656400,5418,40,-3.920440196990967
3282,656600,5421,95,-7.450580596923828e-08
3283,656800,5423,122,8.001923561096191e-06
3284,657000,5424,122,1.4790645837783813
3285,657200,5425,163,3.574509620666504
3286,657400,5428,43,-3.19722580909729
3287,657600,5429,195,-4.3282623291015625
3288,657800,5431,43,-6.214664936065674
3289,658000,5433,8,-5.760735034942627
3290,658200,5434,20,-5.560033321380615
3291,658400,5435,177,-1.1490449905395508
3292,658600,5437,90,-1.1542531251907349
3293,658800,5438,116,1.6093254089355469e-06
3294,659000,5441,86,-2.143183469772339
3295,659200,5442,136,-2.1715526580810547
3296,659400,5443,136,-2.3174071311950684
3297,659600,5444,136,-2.661663770675659
3298,659800,5446,50,-2.8128347396850586
3299,660000,5447,104,2.9802322387695312e-06
3300,660200,5448,104,1.0699033737182617e-05
3301,660400,5450,70,3.7401914596557617e-06
3302,660600,5451,70,-8.42660665512085e-06
3303,660800,5452,93,2.086162567138672e-06
3304,661000,5453,93,-1.341104507446289e-07
3305,661200,5454,105,-0.73573899269104
3306,661400,5455,105,1.6440098285675049
3307,661600,5457,113,0.6764352917671204
3308,661800,5459,2,-3.465536594390869
3309,662000,5463,114,-1.7721173763275146
3310,662200,5464,184,-1.2663460969924927
3311,662400,5466,115,-3.2715373039245605
3312,662600,5467,115,-3.9370975494384766
3313,662800,5468,115,-3.587695360183716
3314,663000,5470,63,-2.892883539199829
3315,663200,5471,113,-2.4048359394073486
3316,663400,5472,113,-4.167191982269287
3317,663600,5474,35,-2.1323306560516357
3318,663800,5475,35,-0.3976464569568634
3319,664000,5476,35,0.21097582578659058
3320,664200,5477,61,0.26283523440361023
3321,664400,5478,61,0.10776151716709137
3322,664600,5480,40,1.3982051610946655
3323,664800,5481,179,1.1920928955078125e-07
3324,665000,5483,116,-7.674098014831543e-06
3325,665200,5485,82,-3.986405372619629
3326,665400,5486,137,-3.489758253097534
3327,665600,5488,1,-3.6639983654022217
3328,665800,5489,104,-3.4285149574279785
3329,666000,5490,112,-8.754743576049805
3330,666200,5491,123,-9.787325859069824
3331,666400,5493,24,-10.338489532470703
3332,666600,5494,24,-5.870132923126221
3333,666800,5495,58,-8.64402961730957
3334,667000,5496,66,-5.943295001983643
3335,667200,5497,66,-3.0940427780151367
3336,667400,5498,84,-3.0723180770874023
3337,667600,5499,84,-5.292172908782959
3338,667800,5500,84,-6.7598724365234375
3339,668000,5502,24,1.1920928955078125e-06
3340,668200,5503,24,10.028911590576172
3341,668400,5504,24,8.502918243408203
3342,668600,5505,31,10.487735748291016
3343,668800,5507,72,11.932973861694336
3344,669000,5508,72,9.73941707611084
3345,669200,5509,72,3.8743019104003906e-07
3346,669400,5510,72,6.377696990966797e-06
3347,669600,5513,48,-10.581711117426554
3348,669800,5516,40,-8.523693879445394
3349,670000,5517,40,-10.115688641866049
3350,670200,5519,79,-5.244875987370809
3351,670400,5520,79,-6.7977556705474855
3352,670600,5522,11,-5.2248616218566895
3353,670800,5523,168,-5.563338279724121
3354,671000,5524,168,18.4696044921875
3355,671200,5526,21,-16.20737648010254
3356,671400,5527,81,-13.879168510437012
3357,671600,5528,170,-13.82706069946289
3358,671800,5530,171,-12.23813533782959
3359,672000,5532,40,-17.772886276245117
3360,672200,5533,68,-15.712987899780273
3361,672400,5534,93,-13.761188507080078
3362,672600,5535,93,-13.862632751464844
3363,672800,5536,107,-18.257892608642578
3364,673000,5538,6,-12.207870483398438
3365,673200,5539,6,1.112025499343872
3366,673400,5540,6,-2.0668656826019287
3367,673600,5541,157,-1.5597764253616333
3368,673800,5542,157,-0.9697797894477844
3369,674000,5543,166,1.4656130075454712
3370,674200,5544,183,3.0022449493408203
3371,674400,5545,183,1.2452476024627686
3372,674600,5546,183,14.810842514038086
3373,674800,5547,186,-11.326457977294922
3374,675000,5548,186,-20.32219123840332
3375,675200,5550,108,-16.120038986206055
3376,675400,5551,108,1.5277987718582153
3377,675600,5552,108,11.760440826416016
3378,675800,5553,143,19.535017013549805
3379,676000,5554,143,28.042207717895508
3380,676200,5556,57,31.721839904785156
3381,676400,5557,125,23.218915939331055
3382,676600,5560,2,14.473295211791992
3383,676800,5561,104,20.806501388549805
3384,677000,5563,109,-3.1173086166381836
3385,677200,5564,110,-8.947074890136719
3386,677400,5565,155,-8.741390228271484
3387,677600,5567,88,-8.535911560058594
3388,677800,5568,88,-11.156148910522461
3389,678000,5570,68,-8.976295471191406
3390,678200,5571,93,0.2289644330739975
3391,678400,5573,52,0.277646541595459
3392,678600,5574,148,-2.130619525909424
3393,678800,5575,148,-2.292778968811035
3394,679000,5576,170,-3.147005319595337
3395,679200,5578,108,-3.3122501373291016
3396,679400,5580,22,-3.857603073120117
3397,679600,5581,80,-5.092037200927734
3398,679800,5582,183,-6.112645626068115
3399,680000,5583,183,1.6160719394683838
3400,680200,5586,26,2.1224799156188965
3401,680400,5587,35,-0.21930913627147675
3402,680600,5589,158,2.0708374977111816
3403,680800,5591,19,4.010699272155762
3404,681000,5592,197,2.5790553092956543
3405,681200,5594,32,-12.833527565002441
3406,681400,5595,197,1.5181000232696533
3407,681600,5596,197,-4.3558807373046875
3408,681800,5597,197,-7.675257205963135
3409,682000,5599,51,-1.600470781326294
3410,682200,5601,42,-2.5232322216033936
3411,682400,5602,42,-4.638340950012207
3412,682600,5603,42,-11.094883918762207
3413,682800,5606,53,-2.1849279403686523
3414,683000,5607,145,-2.6282098293304443
3415,683200,5608,145,3.622732639312744
3416,683400,5609,145,0.2485361099243164
3417,683600,5612,9,-10.677933692932129
3418,683800,5613,137,-15.861135482788086
3419,684000,5616,36,-12.745080947875977
3420,684200,5617,44,-13.564397811889648
3421,684400,5619,73,-9.28610897064209
3422,684600,5623,77,-3.4801383018493652
3423,684800,5625,64,-5.388532638549805
3424,685000,5626,167,0.5464398860931396
3425,685200,5627,167,9.79582405090332
3426,685400,5630,47,7.830624580383301
3427,685600,5631,85,3.255195140838623
3428,685800,5632,117,5.75623083114624
3429,686000,5634,30,7.565596580505371
3430,686200,5636,57,-4.319097995758057
3431,686400,5637,57,-3.064763307571411
3432,686600,5639,108,-1.6145950555801392
3433,686800,5640,108,-1.7653205394744873
3434,687000,5641,108,1.9773194789886475
3435,687200,5642,108,0.054841041564941406
3436,687400,5643,108,-0.8872000575065613
3437,687600,5645,70,-13.262373924255371
3438,687800,5646,135,-12.815885543823242
3439,688000,5647,135,-16.791667938232422
3440,688200,5648,135,-15.940613746643066
3441,688400,5650,17,-13.283797264099121
3442,688600,5651,96,-3.6363186836242676
3443,688800,5652,140,-7.170007705688477
3444,689000,5653,140,-7.155307769775391
3445,689200,5655,110,0.4964330494403839
3446,689400,5656,163,-17.67357635498047
3447,689600,5657,163,-21.367359161376953
3448,689800,5659,81,-14.039263725280762
3449,690000,5661,128,-5.835511684417725
3450,690200,5664,23,-0.862682580947876
3451,690400,5665,112,6.540397644042969
3452,690600,5667,73,8.936062812805176
3453,690800,5668,73,2.6526317596435547
3454,691000,5669,183,0.7681615352630615
3455,691200,5670,183,0.014870226383209229
3456,691400,5671,183,3.506065845489502
3457,691600,5673,105,-2.4128804206848145
3458,691800,5674,168,-3.004121780395508
3459,692000,5675,168,2.0981550216674805
3460,692200,5677,82,6.691690444946289
3461,692400,5678,188,8.653680801391602
3462,692600,5679,188,16.792343139648438
3463,692800,5681,64,17.918052673339844
3464,693000,5682,162,10.10875129699707
3465,693200,5683,162,11.723451614379883
3466,693400,5684,162,17.96019172668457
3467,693600,5685,182,14.955035209655762
3468,693800,5686,182,10.787080764770508
3469,694000,5687,199,1.9085828065872192
3470,694200,5688,199,5.490545272827148
3471,694400,5691,65,-8.100837707519531
3472,694600,5692,193,10.986812591552734
3473,694800,5695,18,3.2317519187927246
3474,695000,5696,18,5.565709114074707
3475,695200,5697,18,6.138660430908203
3476,695400,5699,30,-0.07406279444694519
3477,695600,5702,22,-3.5877156257629395
3478,695800,5704,152,0.3987671732902527
3479,696000,5706,23,-8.92341423034668
3480,696200,5707,186,-7.249690055847168
3481,696400,5710,52,-4.447187423706055
3482,696600,5711,69,-4.107728958129883
3483,696800,5713,27,-6.430717468261719
3484,697000,5714,193,-2.152315855026245
3485,697200,5715,193,-2.9227285385131836
3486,697400,5718,11,-3.892303943634033
3487,697600,5719,141,-3.864675760269165
3488,697800,5720,141,3.3290562629699707
3489,698000,5722,92,2.203775405883789
3490,698200,5723,99,3.3035218715667725
3491,698400,5725,158,2.8197948932647705
3492,698600,5727,32,-6.013711452484131
3493,698800,5729,6,-7.190869331359863
3494,699000,5730,6,-9.299308776855469
3495,699200,5733,47,-6.616804122924805
3496,699400,5735,7,-7.019441604614258
3497,699600,5737,81,-0.533398449420929
3498,699800,5738,127,-2.904146432876587
3499,700000,5740,1,-2.8239667415618896
3500,700200,5741,1,-0.5946031212806702
3501,700400,5743,9,-4.886906623840332
3502,700600,5744,187,-5.996250629425049
3503,700800,5745,187,-4.207222938537598
3504,701000,5746,187,-5.725435256958008
3505,701200,5748,52,-3.880671501159668
3506,701400,5750,7,-4.562490463256836
3507,701600,5751,7,7.674098014831543e-06
3508,701800,5752,7,7.212162017822266e-06
3509,702000,5753,7,-5.960464477539063e-08
3510,702200,5754,7,-4.112720489501953e-06
3511,702400,5755,7,-6.139278411865234e-06
3512,702600,5756,7,0.9765625
3513,702800,5757,54,-14.08873176574707
3514,703000,5758,54,-8.8642578125
3515,703200,5759,54,-2.6892166137695312
3516,703400,5760,188,-2.2909910678863525
3517,703600,5761,188,-1.4941083192825317
3518,703800,5762,188,6.809653282165527
3519,704000,5764,24,0.6664977669715881
3520,704200,5766,14,5.138830661773682
3521,704400,5767,14,3.154489517211914
3522,704600,5768,14,16.08958625793457
3523,704800,5769,14,13.54536247253418
3524,705000,5770,14,11.191595077514648
3525,705200,5771,187,10.846458435058594
3526,705400,5772,187,20.934661865234375
3527,705600,5773,195,-1.8369159698486328
3528,705800,5775,63,-8.045414924621582
3529,706000,5778,66,-1.538200855255127
3530,706200,5780,84,-2.9728071689605713
3531,706400,5781,84,-2.0090525150299072
3532,706600,5782,84,-2.430758237838745
3533,706800,5783,84,-6.34689998626709
3534,707000,5784,160,-14.755986213684082
3535,707200,5787,13,-10.211902618408203
3536,707400,5788,13,-12.821849822998047
3537,707600,5789,13,-8.040482521057129
3538,707800,5790,110,-9.333108901977539
3539,708000,5792,77,-10.398364067077637
3540,708200,5793,77,-14.24653434753418
3541,708400,5794,77,-9.540241241455078
3542,708600,5795,138,-8.672348022460938
3543,708800,5796,138,-8.317673683166504
3544,709000,5797,138,3.035634756088257
3545,709200,5799,48,4.419007778167725
3546,709400,5801,1,7.979222774505615
3547,709600,5802,1,5.0276336669921875
3548,709800,5803,1,1.146074891090393
3549,710000,5804,164,5.7497100830078125
3550,710200,5805,164,5.9903340339660645
3551,710400,5806,164,11.952574729919434
3552,710600,5807,164,11.304069519042969
3553,710800,5808,164,8.881508827209473
3554,711000,5810,8,10.21614933013916
3555,711200,5811,92,11.614631652832031
3556,711400,5812,92,-1.0640909671783447
3557,711600,5813,92,-2.937659502029419
3558,711800,5814,200,9.347311019897461
3559,712000,5817,31,0.6673310995101929
3560,712200,5818,31,-2.367769241333008
3561,712400,5819,31,8.366395950317383
3562,712600,5820,31,3.5906434059143066
3563,712800,5822,117,12.447898864746094
3564,713000,5824,149,-8.89637279510498
3565,713200,5826,27,2.300645589828491
3566,713400,5827,159,-10.456853866577148
3567,713600,5829,138,-8.824219703674316
3568,713800,5831,92,-8.643072128295898
3569,714000,5833,17,-1.94668447971344
3570,714200,5834,17,-3.7984049320220947
3571,714400,5837,33,-0.26687225699424744
3572,714600,5838,45,0.1255919635295868
3573,714800,5841,21,7.048249244689941e-06
3574,715000,5842,21,26.242469787597656
3575,715200,5843,70,20.389944076538086
3576,715400,5845,13,18.401077270507812
3577,715600,5846,190,13.446014404296875
3578,715800,5848,114,11.24852180480957
3579,716000,5850,32,-4.242048740386963
3580,716200,5851,80,-3.5484750270843506
3581,716400,5852,80,3.106760263442993
3582,716600,5853,80,4.993807315826416
3583,716800,5854,80,3.980358600616455
3584,717000,5855,80,3.057382106781006
3585,717200,5856,80,1.7578125
3586,717400,5857,80,0.0
3587,717600,5858,80,4.98046875
3588,717800,5860,30,-9.03535861968994
3589,718000,5861,30,-1.147005953391393
3590,718200,5862,173,4.981447696685791
3591,718400,5865,14,14.051647186279297
3592,718600,5866,14,-4.64857292175293
3593,718800,5867,167,-7.375907897949219
3594,719000,5868,167,-7.02861213684082
3595,719200,5870,119,-13.307655334472656
3596,719400,5872,22,-7.481660842895508
3597,719600,5873,22,-8.907208442687988
3598,719800,5874,108,-10.543529510498047
3599,720000,5875,108,-12.457921028137207
3600,720200,5877,2,-6.466336250305176
3601,720400,5878,69,-10.358375549316406
3602,720600,5880,11,-8.02168083190918
3603,720800,5881,11,-6.41696834564209
3604,721000,5882,186,-5.725736618041992
3605,721200,5884,110,5.444757461547852
3606,721400,5886,50,-12.717964172363281
3607,721600,5887,50,-18.22265625
3608,721800,5888,50,-21.261857986450195
3609,722000,5891,58,-14.713334083557129
3610,722200,5892,141,-17.17236328125
3611,722400,5895,37,-7.982224464416504
3612,722600,5896,37,-7.80927848815918
3613,722800,5897,37,1.6552906036376953
3614,723000,5898,37,-2.1888625621795654
3615,723200,5899,73,2.5703396797180176
3616,723400,5900,77,-15.42669677734375
3617,723600,5901,77,-15.429779052734375
3618,723800,5902,77,-22.173080444335938
3619,724000,5904,44,-15.711997985839844
3620,724200,5905,45,-31.39691162109375
3621,724400,5906,171,-17.61282730102539
3622,724600,5908,88,-13.210405349731445
3623,724800,5909,94,-14.576985359191895
3624,725000,5911,26,-14.44691276550293
3625,725200,5912,26,6.89735221862793
3626,725400,5913,170,-3.056248664855957
3627,725600,5915,122,-3.0836379528045654
3628,725800,5916,126,-6.870555400848389
3629,726000,5918,69,-6.920027732849121
3630,726200,5919,69,-8.553689956665039
3631,726400,5921,33,-11.458139419555664
3632,726600,5923,27,-15.66080093383789
3633,726800,5925,25,-8.99060344696045
3634,727000,5927,65,-9.383211135864258
3635,727200,5929,94,-4.918313980102539
3636,727400,5932,20,-10.627306938171387
3637,727600,5933,20,-8.454971313476562
3638,727800,5934,20,-6.647384166717529
3639,728000,5935,20,-3.9391844272613525
3640,728200,5939,34,-1.3616719245910645
3641,728400,5942,52,-3.4147708415985107
3642,728600,5943,55,-3.1123640537261963
3643,728800,5945,155,-2.2009897232055664
3644,729000,5947,112,1.6165797710418701
3645,729200,5949,60,0.32748284935951233
3646,729400,5950,112,-4.419429302215576
3647,729600,5952,57,-7.3840107917785645
3648,729800,5953,57,-11.041263580322266
3649,730000,5954,57,-14.610346794128418
3650,730200,5956,111,-6.237198829650879
3651,730400,5957,152,-8.600292205810547
3652,730600,5958,182,-17.42150115966797
3653,730800,5960,98,-13.964241027832031
3654,731000,5962,3,-2.557734727859497
3655,731200,5963,77,-10.97931957244873
3656,731400,5964,171,-4.922016143798828
3657,731600,5967,99,1.3551334142684937
3658,731800,5968,148,-7.928851127624512
3659,732000,5970,40,-9.569807052612305
3660,732200,5972,31,-9.288721084594727
3661,732400,5973,167,-9.19568157196045
3662,732600,5974,167,-10.182470321655273
3663,732800,5976,35,-6.91868782043457
3664,733000,5978,5,-10.216652870178223
3665,733200,5979,115,-5.9947428703308105
3666,733400,5980,127,-10.92748737335205
3667,733600,5981,127,-8.126226425170898
3668,733800,5983,52,-6.248393535614014
3669,734000,5984,96,0.0886434018611908
3670,734200,5986,129,-7.827017784118652
3671,734400,5987,129,1.587268590927124
