,Time Step,Episode,Step in Episode,Shield Loss
751,150400,1629,172,-22.876750882466634
752,150600,1630,172,-19.384455172220864
753,150800,1632,151,-26.999520619710285
754,151000,1633,151,-30.49931812286377
755,151200,1635,90,-24.78207982381185
756,151400,1637,42,-28.685682741800942
757,151600,1638,102,-24.539948654174804
758,151800,1640,66,-23.357021776835122
759,152000,1641,66,-29.568249702453613
760,152200,1643,105,-24.80094197591146
761,152400,1645,33,-19.74346307118734
762,152600,1646,187,-27.805922063191733
763,152800,1648,79,-22.91870822906494
764,153000,1649,79,-22.688881619771323
765,153200,1650,79,-15.730827967325846
766,153400,1651,79,-21.625044186909992
767,153600,1652,79,-5.226742704709371
768,153800,1654,51,-28.991450945536297
769,154000,1655,163,-37.395803451538086
770,154200,1657,34,-39.04735832214355
771,154400,1660,40,-26.253592872619627
772,154600,1661,104,-32.97940737406413
773,154800,1663,68,-29.205508295694987
774,155000,1664,187,-20.433556429545085
775,155200,1666,6,-19.13427454630534
776,155400,1667,8,-18.026706186930337
777,155600,1671,6,-16.756206544240317
778,155800,1677,30,-23.511067199707032
779,156000,1679,47,-16.426161257425942
780,156200,1680,184,0.959144355605046
781,156400,1683,18,-7.0475657939910885
782,156600,1684,74,-14.955307451883952
783,156800,1685,74,-18.592914644877116
784,157000,1687,64,-12.593289184570313
785,157200,1689,33,-18.76030101776123
786,157400,1690,51,-17.265001233418783
787,157600,1691,163,-15.297345193227132
788,157800,1692,163,-14.42560068766276
789,158000,1694,141,-22.28127975463867
790,158200,1696,14,-17.11933841705322
791,158400,1697,82,-22.947644742329917
792,158600,1698,82,-22.53687032063802
793,158800,1701,14,-24.839542198181153
794,159000,1702,14,-27.98373343149821
795,159200,1703,67,-25.10478343963623
796,159400,1704,178,-26.110261917114258
797,159600,1706,31,-26.546542104085287
798,159800,1707,31,-19.784866205851237
799,160000,1709,65,-18.70964527130127
800,160200,1710,185,-5.305695287386576
801,160400,1711,185,2.410809024175008
802,160600,1714,63,-6.293438911437988
803,160800,1716,72,-6.798488108317057
804,161000,1717,144,-8.510865147908529
805,161200,1718,144,-12.776123396555583
806,161400,1720,36,-13.798351764678955
807,161600,1722,111,-12.452560075124104
808,161800,1724,20,-17.205541356404623
809,162000,1726,21,-22.04868984222412
810,162200,1728,13,-26.172955322265626
811,162400,1731,48,-26.230292320251465
812,162600,1732,48,-28.21570587158203
813,162800,1733,48,-29.735008875528973
814,163000,1736,17,-24.85923277537028
815,163200,1737,17,-22.79835122426351
816,163400,1739,140,-19.088030115763345
817,163600,1743,16,-25.917800013224284
818,163800,1744,16,-22.988728586832682
819,164000,1746,12,-22.900887616475423
820,164200,1747,12,-19.91008268992106
821,164400,1748,188,-20.76519006093343
822,164600,1751,91,-21.37206350962321
823,164800,1753,19,-23.730702082316082
824,165000,1754,45,-25.073504702250162
825,165200,1755,194,-33.231394322713214
826,165400,1757,149,-33.89553667704264
827,165600,1758,149,-23.331337674458823
828,165800,1760,31,-32.610376040140785
829,166000,1761,33,-32.656700197855635
830,166200,1762,75,-29.661130777994792
831,166400,1763,75,-10.387164688110351
832,166600,1765,43,-18.670353825887045
833,166800,1766,196,-20.478212865193687
834,167000,1771,1,-23.499034309387206
835,167200,1772,136,-9.850412956873576
836,167400,1774,139,-29.470306460062663
837,167600,1776,70,-26.50252653757731
838,167800,1777,98,-10.031790987650554
839,168000,1779,18,-14.557298151652018
840,168200,1781,25,-15.716050720214843
841,168400,1782,123,-16.63422050476074
842,168600,1783,166,-17.270952161153158
843,168800,1785,73,-18.909145005544026
844,169000,1786,149,-28.62859795888265
845,169200,1788,82,-33.57661240895589
846,169400,1791,30,-28.743552017211915
847,169600,1792,30,-4.791539398829142
848,169800,1793,81,-12.917177073160808
849,170000,1794,165,-14.651124922434489
850,170200,1795,165,-15.96990769704183
851,170400,1796,165,-17.888798395792644
852,170600,1799,59,-17.095010248819985
853,170800,1800,104,-18.476302909851075
854,171000,1802,86,-16.243746693929037
855,171200,1804,28,-18.202493158976235
856,171400,1806,129,-19.091805076599123
857,171600,1808,40,-20.118135070800783
858,171800,1810,9,-21.912406412760415
859,172000,1811,60,-25.555199114481606
860,172200,1813,125,-18.814806429545083
861,172400,1814,164,-25.138408152262368
862,172600,1816,80,-29.650820032755533
863,172800,1817,80,-17.839116477966307
864,173000,1820,110,-24.836075019836425
865,173200,1821,110,-24.84601624806722
866,173400,1823,25,-22.624492327372234
867,173600,1824,40,-22.321525446573894
868,173800,1825,82,-22.42426274617513
869,174000,1826,82,-17.644864336649576
870,174200,1828,73,-22.169529024759928
871,174400,1832,57,-29.62632548014323
872,174600,1834,58,-33.96929016113281
873,174800,1835,58,-32.126082801818846
874,175000,1836,58,-36.20286636352539
875,175200,1838,14,-33.46878356933594
876,175400,1839,187,-22.547673734029136
877,175600,1840,198,-8.01399540901184
878,175800,1842,108,-10.416064103444418
879,176000,1845,17,-19.69204438527425
880,176200,1846,17,-14.232675075531006
881,176400,1847,115,-5.686090763409933
882,176600,1849,177,-12.57283452351888
883,176800,1851,81,-19.817912928263347
884,177000,1853,24,-19.081903076171876
885,177200,1857,79,-20.258451970418296
886,177400,1860,6,-21.695379638671874
887,177600,1862,82,-22.793389511108398
888,177800,1866,4,-24.96075719197591
889,178000,1868,90,-24.636009470621744
890,178200,1870,7,-25.074861017862954
891,178400,1871,55,-25.427722803751628
892,178600,1875,29,-22.44266414642334
893,178800,1876,29,-26.062094561258952
894,179000,1877,29,-30.654434521993
895,179200,1878,29,-31.50495745340983
896,179400,1879,72,-19.780844751993815
897,179600,1880,72,-5.297937552134196
898,179800,1883,85,-17.75106029510498
899,180000,1886,61,-23.646362368265788
900,180200,1887,121,-27.473946062723794
901,180400,1888,121,-29.19547634124756
902,180600,1890,4,-28.74528039296468
903,180800,1891,73,-22.975634320576987
904,181000,1892,146,-22.51125456492106
905,181200,1893,146,-24.18372198740641
906,181400,1894,146,-29.912535921732584
907,181600,1896,73,-28.547629165649415
908,181800,1897,92,-22.734249687194826
909,182000,1898,92,-16.77686945597331
910,182200,1899,104,-22.145344416300457
911,182400,1900,104,-28.484132766723633
912,182600,1901,138,-28.568815676371255
913,182800,1902,138,-26.301204999287922
914,183000,1903,138,-25.926738421122234
915,183200,1904,138,-12.34324607849121
916,183400,1905,138,-17.58168144226074
917,183600,1906,138,0.6397182832161585
918,183800,1909,58,-11.683727486928303
919,184000,1911,6,-10.759380054473876
920,184200,1912,96,-18.709626324971516
921,184400,1913,96,-12.896009922027588
922,184600,1917,14,-15.407176780700684
923,184800,1918,65,-17.459318542480467
924,185000,1919,116,-19.248648834228515
925,185200,1920,116,-18.64875183105469
926,185400,1921,119,-26.292258580525715
927,185600,1923,103,-29.72513624827067
928,185800,1925,24,-30.15305741628011
929,186000,1926,24,-32.868869145711265
930,186200,1927,166,-34.04808972676595
931,186400,1929,48,-28.31047789255778
932,186600,1930,48,-24.97291507720947
933,186800,1931,160,-18.432581901550293
934,187000,1933,121,-17.247985394795737
935,187200,1934,147,-18.68244393666585
936,187400,1935,147,-19.522375615437827
937,187600,1937,18,-31.207379976908367
938,187800,1938,90,-34.55414975484212
939,188000,1939,90,-31.13377259572347
940,188200,1940,133,-27.986145464579263
941,188400,1941,133,-27.724957974751792
942,188600,1942,179,-28.264751815795897
943,188800,1945,33,-28.084123802185058
944,189000,1946,33,-35.38195482889811
945,189200,1948,19,-27.192554728190103
946,189400,1949,19,-25.997455088297524
947,189600,1950,19,-23.122796122233073
948,189800,1951,53,-23.73862387339274
949,190000,1953,18,-28.707374890645344
950,190200,1954,167,-14.637981287638347
951,190400,1955,179,-31.478270212809246
952,190600,1956,179,-27.025466855367025
953,190800,1958,34,-30.22946974436442
954,191000,1959,34,-34.03464202880859
955,191200,1960,34,-33.41944376627604
956,191400,1961,34,-20.30587272644043
957,191600,1963,21,-25.02478535970052
958,191800,1964,35,-23.119920603434245
959,192000,1966,125,-11.284942976633708
960,192200,1968,43,-2.616693675518036
961,192400,1969,43,-14.031783040364584
962,192600,1970,162,-22.186937522888183
963,192800,1971,162,-19.982907740275063
964,193000,1973,117,-25.622066688537597
965,193200,1975,77,-28.349611473083495
966,193400,1976,77,-24.653811772664387
967,193600,1977,77,-19.20653553009033
968,193800,1979,3,-23.221322949727377
969,194000,1981,13,-22.285033162434896
970,194200,1982,73,-23.541520754496258
971,194400,1983,73,-16.976772912343343
972,194600,1984,73,-16.456743081410725
973,194800,1986,67,-22.609607124328612
974,195000,1989,40,-27.695674705505372
975,195200,1991,27,-28.32945378621419
976,195400,1992,194,-31.562677637736
977,195600,1993,194,-33.1950138092041
978,195800,1995,108,-27.712622833251952
979,196000,1997,30,-19.19073855082194
980,196200,1998,30,-9.603943920135498
981,196400,1999,35,-1.1855616172154744
982,196600,2001,169,-15.310214614868164
983,196800,2002,169,-17.912580172220867
984,197000,2004,103,-15.396737639109293
985,197200,2005,103,-14.872149658203124
986,197400,2006,157,-14.296364498138427
987,197600,2008,28,-11.554082616170247
988,197800,2010,112,-16.42323942184448
989,198000,2011,112,-17.790468788146974
990,198200,2013,49,-21.79501183827718
991,198400,2015,15,-22.08695208231608
992,198600,2016,15,-20.30380744934082
993,198800,2017,15,-14.159224383036296
994,199000,2019,15,-20.37839272816976
995,199200,2020,15,-18.103454653422038
996,199400,2021,15,-19.4763396581014
997,199600,2022,176,-13.526950041453043
998,199800,2023,176,-11.757825469970703
999,200000,2025,55,-12.69627587000529
1000,200200,2026,55,-10.863774935404459
1001,200400,2027,185,-18.78442096710205
1002,200600,2029,145,-21.795406023661297
1003,200800,2030,145,-28.346574529012045
1004,201000,2031,145,-23.71097780863444
1005,201200,2032,145,-26.934039688110353
1006,201400,2034,105,-25.49160690307617
1007,201600,2035,105,-13.480536778767904
1008,201800,2037,58,-15.42942018508911
1009,202000,2039,15,-25.487309710184732
1010,202200,2040,15,-24.947099939982095
1011,202400,2041,41,-20.739929707845054
1012,202600,2043,27,-22.637695821126304
1013,202800,2044,173,-19.29450168609619
1014,203000,2047,116,-13.19621483484904
1015,203200,2049,23,-16.250469080607097
1016,203400,2051,33,-19.516835021972657
1017,203600,2053,40,-20.554410552978517
1018,203800,2054,111,-25.595784823099773
1019,204000,2055,111,-32.23385499318441
1020,204200,2057,51,-28.15205898284912
1021,204400,2058,98,-26.55461680094401
1022,204600,2059,98,-18.711755816141764
1023,204800,2061,116,-15.587096881866454
1024,205000,2064,94,-11.954434712727865
1025,205200,2066,16,-16.867326545715333
1026,205400,2068,101,-21.32971909840902
1027,205600,2069,101,-20.950598017374674
1028,205800,2070,101,-18.833249537150063
1029,206000,2072,77,-20.24518254597982
1030,206200,2073,169,-15.86721165974935
1031,206400,2074,179,-16.505955568949382
1032,206600,2077,39,-21.535188229878745
1033,206800,2080,7,-15.55553871790568
1034,207000,2081,7,-17.072472349802652
1035,207200,2084,16,-18.36565392812093
1036,207400,2086,156,-29.047984568277993
1037,207600,2087,186,-19.336270491282146
1038,207800,2088,186,-24.99006404876709
1039,208000,2090,1,-28.249806340535482
1040,208200,2092,44,-28.941923268636067
1041,208400,2094,33,-24.032766087849936
1042,208600,2095,124,3.2345322450002034
1043,208800,2096,184,-26.164077059427896
1044,209000,2100,22,-21.99920082092285
1045,209200,2102,127,-24.425371742248537
1046,209400,2105,15,-26.999116134643554
1047,209600,2107,10,-33.88519554138183
1048,209800,2109,1,-32.928927993774415
1049,210000,2110,4,-25.690404828389486
1050,210200,2111,33,-22.50327288309733
1051,210400,2112,38,-24.891281382242838
1052,210600,2114,3,-23.336107762654624
1053,210800,2115,19,-28.673911984761556
1054,211000,2116,109,-27.84123566945394
1055,211200,2118,140,-28.000791104634605
1056,211400,2121,63,-29.614082845052085
1057,211600,2122,63,-31.13854955037435
1058,211800,2123,63,-26.398203786214193
1059,212000,2124,145,-22.06290283203125
1060,212200,2125,189,-21.782165718078613
1061,212400,2126,189,-10.14857718149821
1062,212600,2127,189,-10.079899501800536
1063,212800,2129,62,-14.783071835835775
1064,213000,2131,109,-16.39874839782715
1065,213200,2132,109,-14.157354990641275
1066,213400,2133,109,-14.247868633270263
1067,213600,2135,19,-16.395691903432212
1068,213800,2136,164,-18.70090414683024
1069,214000,2139,12,-20.159829139709473
1070,214200,2140,12,-12.768236096700033
1071,214400,2141,12,-19.622262891133627
1072,214600,2142,71,-17.5612637201945
1073,214800,2143,74,-14.752016003926595
1074,215000,2145,106,-15.011074956258138
1075,215200,2146,106,-16.767501386006675
1076,215400,2148,94,-23.488950729370117
1077,215600,2150,33,-23.89473222096761
1078,215800,2151,58,-25.189665921529134
1079,216000,2152,127,-9.574204953511556
1080,216200,2153,127,-12.09891029993693
1081,216400,2155,46,-6.590002632141113
1082,216600,2159,81,-12.56148131688436
1083,216800,2161,74,-6.727618090311686
1084,217000,2163,16,-19.2568328221639
1085,217200,2166,16,-25.629261843363444
1086,217400,2167,16,-25.56068998972575
1087,217600,2169,104,-28.446660041809082
1088,217800,2171,88,-29.37150675455729
1089,218000,2174,7,-32.085151036580406
1090,218200,2176,153,-29.217933400472006
1091,218400,2177,153,-15.98219238917033
1092,218600,2180,42,-22.901310793558757
1093,218800,2181,42,-24.18410447438558
1094,219000,2182,42,-20.0363587697347
1095,219200,2183,42,-18.76911818186442
1096,219400,2185,1,-16.842039998372396
1097,219600,2186,45,-9.67982587814331
1098,219800,2189,65,-14.130986722310384
1099,220000,2190,65,-14.89729741414388
1100,220200,2192,36,-18.418539237976074
1101,220400,2193,36,-19.415781911214193
1102,220600,2197,8,-19.07210038503011
1103,220800,2200,3,-21.153810946146645
1104,221000,2201,65,-13.763937187194824
1105,221200,2204,35,-19.025666809082033
1106,221400,2206,7,-20.57664737701416
1107,221600,2207,7,-18.483692105611166
1108,221800,2208,134,-12.664002259572348
1109,222000,2209,192,-14.33458875020345
1110,222200,2210,192,-16.752478726704915
1111,222400,2211,192,-21.354541778564453
1112,222600,2212,192,-21.93558235168457
1113,222800,2214,84,-20.179914220174155
1114,223000,2215,84,-13.578474426269532
1115,223200,2216,84,-13.66551939646403
1116,223400,2219,91,-18.909000587463378
1117,223600,2220,114,-21.57745278676351
1118,223800,2221,131,-26.275792757670086
1119,224000,2224,17,-25.119810994466146
1120,224200,2226,53,-24.400844001770018
1121,224400,2227,193,-19.005671056111655
1122,224600,2230,18,-19.259699058532714
1123,224800,2232,179,-19.377875328063965
1124,225000,2235,52,-23.391728274027507
1125,225200,2237,12,-20.979181734720864
1126,225400,2238,46,-22.34097696940104
1127,225600,2239,144,-10.985012404123943
1128,225800,2240,144,-6.649439891179402
1129,226000,2243,21,-6.343336153030395
1130,226200,2246,63,-6.629783614476522
1131,226400,2247,136,-14.47141071955363
1132,226600,2250,155,-19.0854310353597
1133,226800,2252,128,-22.198580996195474
1134,227000,2253,128,-16.02970790863037
1135,227200,2255,117,-22.93409595489502
1136,227400,2257,64,-22.79377835591634
1137,227600,2258,64,-15.50705893834432
1138,227800,2259,64,-11.841974099477133
1139,228000,2260,64,-14.631395594278972
1140,228200,2262,36,-15.457849502563477
1141,228400,2265,43,-17.093312199910482
1142,228600,2269,40,-16.582425944010417
1143,228800,2270,40,-15.665355745951334
1144,229000,2273,51,-15.014006487528484
1145,229200,2274,51,-16.56746546427409
1146,229400,2276,26,-21.04894994099935
1147,229600,2277,147,-26.64616273244222
1148,229800,2280,9,-30.772150611877443
1149,230000,2281,9,-30.906473795572918
1150,230200,2282,140,-33.731488672892254
1151,230400,2284,115,-22.00288422902425
1152,230600,2286,119,-15.78212480545044
1153,230800,2287,119,-9.644897747039796
1154,231000,2288,153,-11.794014485677083
1155,231200,2291,18,-11.58394120534261
1156,231400,2292,18,-11.649675464630127
1157,231600,2294,45,-11.698785877227783
1158,231800,2296,69,-28.84434566497803
1159,232000,2299,9,-31.05709966023763
1160,232200,2300,9,-30.717915598551432
1161,232400,2301,40,-32.79919331868489
1162,232600,2302,40,-30.17385482788086
1163,232800,2305,26,-32.87602920532227
1164,233000,2307,133,-42.33613650004069
1165,233200,2309,83,-38.62695337931315
1166,233400,2311,50,-36.587515640258786
1167,233600,2314,21,-31.89521681467692
1168,233800,2317,79,-36.198377736409505
1169,234000,2319,138,-19.804070027669272
1170,234200,2322,54,-11.80655740102132
1171,234400,2324,4,-8.282027530670167
1172,234600,2325,24,-14.442848110198975
1173,234800,2327,137,-10.871099630991617
1174,235000,2328,137,-17.921623039245606
1175,235200,2329,181,-16.524119440714518
1176,235400,2330,181,-20.36997261047363
1177,235600,2334,43,-20.028372446695965
1178,235800,2335,43,-24.059177335103353
1179,236000,2336,82,-21.297687021891274
1180,236200,2337,82,-5.272802257537842
1181,236400,2338,82,3.128198196490606
1182,236600,2339,82,1.8276105026404064
